speaker,episode,sheet,context,english,utterer_key
Sturdy Ass,E1,E1_Stable2F_localization,,Thanks Comrade. Goodnight!,SAY.Dialog:STURDY_NightNameSelect.25.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,OLD ASS! NOOO!!,SAY.Dialog:Dawn.47.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,HEEEHAAAAAAAAAAAAW!!!,SAY.Dialog:Dawn.48.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,Our fearless Old Ass...,SAY.Dialog:Dawn.50.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,He taught us everything we know.,SAY.Dialog:Dawn.51.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,How could the Gods let this happen? What are we going to do without him...?!,SAY.Dialog:Dawn.52.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,And the Protest! It's supposed to start any moment now...,SAY.Dialog:Dawn.53.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"Trusty. I know I said earlier that WE can do it, but...",SAY.Dialog:Dawn.55.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,I can't leave Old Ass's body alone.,SAY.Dialog:Dawn.56.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,Someone has to sing the Song of Ascension to make sure his Ass Soul can reach the Astral Plane and be reassigned.,SAY.Dialog:Dawn.79.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"I'll stay with him. You lead the Herd, Comrade.",SAY.Dialog:Dawn.57.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,Go. Rally the others.,SAY.Dialog:Dawn.58.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,Trusty leaves the room,"Hurry, Trusty!",SAY.Dialog:STURDY_DawnRepeater.8.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,Oh Old Ass...,SAY.Dialog:SturdyAloneWithOld.8.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"Not a day goes by that I don't think of Lazy Ass, the beautiful child we lost.",SAY.Dialog:SturdyAloneWithOld.29.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"I know the Gods didn't give her a Worker’s Spirit, but she was our child.",SAY.Dialog:SturdyAloneWithOld.23.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,The Foal inside me won't replace Lazy Ass.,SAY.Dialog:SturdyAloneWithOld.32.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,But maybe it'll be able to live the life we dreamed of...,SAY.Dialog:SturdyAloneWithOld.24.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"A life free of evil, soulless, job-taking, child-killing Machines.",SAY.Dialog:SturdyAloneWithOld.28.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"May you pass on in power to the Astral Plane, my dear Comrade.",SAY.Dialog:SturdyAloneWithOld.27.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,Sturdy sings for Old Ass,"""{color=yellow}{s=5}♪  hee haw hi hon 'ee ah he a'w ♪{/s}{/color}""",SAY.Dialog:SturdyAloneWithOld.33.Sturdy Ass
Sturdy Ass,E1,E1_Stable2F_localization,,"""{color=yellow}♪  HEE HAW HI HON 'EE AH HE A'W! ♪{/color}""",SAY.Dialog:SturdyAloneWithOld.37.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"My Foal, I'm sorry you can't have the childhood I had toiling in the fields.",SAY.Dialog:ScavengersReturn.392.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,But soon the Gods will destroy the evil Machines and the Humans will return to us.,SAY.Dialog:ScavengersReturn.96.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,Then you will grow up to have a life full of true and honest work.,SAY.Dialog:ScavengersReturn.452.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,How can you ask that?!,SAY.Dialog:ScavengersReturn.98.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,The Gods gave our Ancestors the power to work.,SAY.Dialog:ScavengersReturn.101.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,They lived at work. And they died at work.,SAY.Dialog:ScavengersReturn.394.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,Work is in your Soul.,SAY.Dialog:ScavengersReturn.393.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,"Sturdy, The Foal, and Big Ass all go to meet the others.","If we're lucky, the scavengers will have found enough food tonight for everyone...",SAY.Dialog:ScavengersReturn.121.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"Well done, Comrades—",SAY.Dialog:ScavengersReturn.27.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"Not now, child. Let them set down the cart and dry off.",SAY.Dialog:ScavengersReturn.109.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"It's not enough food, but we’ll make it last.",SAY.Dialog:ScavengersReturn.411.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"Smart Ass, divide the rations.",SAY.Dialog:ScavengersReturn.347.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,Sturdy Ass shouts for everyone to calm down.,COMRADES. Let's not waste our time and energy fighting amongst ourselves.,SAY.Dialog:ScavengersReturn.176.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,We have to stick together.,SAY.Dialog:ScavengersReturn.177.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"Smart Ass, let's divide the rations and get everyone fed.",SAY.Dialog:ScavengersReturn.387.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,,"{$NewName}, go play with your rocks.",SAY.Dialog:ScavengersReturn.448.Sturdy Ass
Sturdy Ass,E3,E3_Mine1FOpening_localization,Fade out from this scene and into Mine1F.,"Yes, just stay away from the evil, soulless, job-taking, child-killing Machines.",SAY.Dialog:ScavengersReturn.111.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,Surdy says this to prevent The Foal from going outside into the rain.,HEY! Where do you think you are going?,SAY.Dialog:AttemptToExitToOutside.1.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,,"By the Gods! Smart Ass, you know {$NewName} can't digest that kind of food yet.",SAY.Dialog:SturdySmart_Public.23.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,,No you won't. It's Bad Ass's.,SAY.Dialog:SturdySmart_Public.15.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,"End of conversation.
Player can move around again.",Run along child. I need to speak with Aunty Smart about something important.,SAY.Dialog:SturdySmart_Public.20.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,Repeater line for Sturdy Ass.,Go play with your rocks.,SAY.Dialog:SturdySmart_Public.11.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,,"I understand, Comrade.",SAY.Dialog:TunnelSturdySmartPrivate.18.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,,But Hard Ass says he hasn't seen any Humans for weeks.,SAY.Dialog:TunnelSturdySmartPrivate.109.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,,"Comrade, it's not safe outside.",SAY.Dialog:TunnelSturdySmartPrivate.21.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,,We can't go losing our Ace Strategist in a flood or a mudslide.,SAY.Dialog:TunnelSturdySmartPrivate.25.Sturdy Ass
Sturdy Ass,E3,E3_Mine1F_localization,"End of conversation.
Player can move around again.",The Gods won't leave us behind.,SAY.Dialog:TunnelSturdySmartPrivate.111.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,"Fear not Comrade, I'm confident that the Gods are watching over you.",SAY.Dialog:SickSturdy.10.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_localization,Repeater line. Depending on what Old Ass said in Episode 1.,Remember what Old Ass said: Ass Power!,SAY.Dialog:SickSturdy.27.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_localization,Repeater line. Depending on what Old Ass said in Episode 1.,Remember what Old Ass said: Don't be scared!,SAY.Dialog:SickSturdy.28.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_localization,"NPC dialogue repeater option. No particular order for when you talk to someone.
// This option is if they talked with Sick.","Hold tight, Comrade. I trust the Gods will see how special Sick Ass is when they meet her.",SAY.Dialog:KickSturdy.10.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_localization,"NPC dialogue repeater option. No particular order for when you talk to someone.
// This option is if they did NOT talk with Sick.",Have you seen {$NewName}? I can't find her anywhere.,SAY.Dialog:KickSturdy.23.Sturdy Ass
Sturdy Ass,E4,E4_HerdSplits_localization,Silence. Sturdy speaks.,"Comrades, I'm staying here with my Foal where we belong.",SAY.Dialog:Debate.172.Sturdy Ass
Sturdy Ass,E4,E4_HerdSplits_localization,,I know Old Ass dreamed of a world where Asses and Humans worked together again...,SAY.Dialog:Debate.317.Sturdy Ass
Sturdy Ass,E4,E4_HerdSplits_localization,,"But if what Hard Ass says is true, then it's too late.",SAY.Dialog:Debate.173.Sturdy Ass
Sturdy Ass,E4,E4_HerdSplits_localization,,Old Ass's dream is dead.,SAY.Dialog:Debate.355.Sturdy Ass
Sturdy Ass,E4,E4_HerdSplits_localization,,The only thing we have left is each other and our faith that the Gods have a plan.,SAY.Dialog:Debate.356.Sturdy Ass
Sturdy Ass,E4,E4_HerdSplits_localization,,"Any Ass who leaves, betrays the Herd.",SAY.Dialog:Debate.174.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_Exit_localization,NPC dialogue option. No particular order for when you talk to someone.,"Comrade, is this what Sick would have wanted?",SAY.Dialog:SturdyPostSplit.10.Sturdy Ass
Sturdy Ass,E4,E4_Mine1F_Exit_localization,Repeater line.,It's going to break {$NewName}'s heart to know you're all gone.,SAY.Dialog:SturdyPostSplit.24.Sturdy Ass
Sturdy Ass,E6,E6_BattleHard_localization,NPC Dialogue on entrance to the fight.,"Comrade, you've gotten weak. It's only a matter of time until you crack.",SAY.DialogMaster.34.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Branch (1.1, and 1.2) converge. 
The scene fades in to Sturdy Ass and the Foal standing in front of Hard Ass.",Comrade?,SAY.Dialog:PostNightmare.7.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,It's not like you to nod off at your post.,SAY.Dialog:PostNightmare.23.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,{$NewName}!!,SAY.Dialog:PostNightmare.24.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,Uncle Hard can't abandon his post.,SAY.Dialog:PostNightmare.28.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,The Humans are still trying to breach the Barricades and our Territory must be protected.,SAY.Dialog:PostNightmare.29.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,{$NewName}! I won't tell you again: the others have gone against the Gods.,SAY.Dialog:PostNightmare.73.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,"And if they ever come back, this isn't their home anymore.",SAY.Dialog:PostNightmare.75.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,A fork in the road. Sturdy and the Foal discuss which way to go to get to the Theatre.,Which way should we go?,SAY.Dialog:ShortWayLongWay.45.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,The Short Way to the South or the Long Way to the North East?,SAY.Dialog:ShortWayLongWay.62.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"In the long way, Sturdy reminisces at an old shrine.
This version occurs if The Foal is present.",Something about this place makes me feel closer to the Gods.,SAY.Dialog:Shrine.10.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"In the long way, Sturdy reminisces at an old shrine.
This version occurs if The Foal is NOT present.",I'll have to bring {$NewName} here next time we have quality time together.,SAY.Dialog:Shrine.36.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,Something about this place makes me feel closer to the Gods.,SAY.Dialog:Shrine.38.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy and the Foal arrive from the South entrance of Bumpkin Village.

Note for translators: this is the same dialogue as entering from the East entrance.","It's a shame you never saw this place as it was, before the Fire, before the Machines.",SAY.Dialog:SturdyArrivesAtVillage.396.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,I used to bring deliveries here from the Farm every day—,SAY.Dialog:SturdyArrivesAtVillage.397.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,The 'Theatre'? Since when were you so interested in Theatre?,SAY.Dialog:SturdyArrivesAtVillage.399.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Sturdy and the Foal enter the village and look for the Theatre.,Follow me then. I'll tell you a story when we get there.,SAY.Dialog:SturdyArrivesAtVillage.402.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy and the Foal arrive from the East entrance of Bumpkin Village.

Note for translators: this is the same dialogue as entering from the South entrance.","It's a shame you never saw this place as it was, before the Fire, before the Machines.",SAY.Dialog:SturdyArrivesAtVillage.418.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,I used to bring deliveries here from the Farm every day—,SAY.Dialog:SturdyArrivesAtVillage.419.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,The 'Theatre'? Since when were you so interested in Theatre?,SAY.Dialog:SturdyArrivesAtVillage.421.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Sturdy and the Foal enter the village and look for the Theatre.,Follow me then. I'll tell you a story when we get there.,SAY.Dialog:SturdyArrivesAtVillage.424.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Dialogue that plays when Sturdy and the Foal arrive at the Theatre.,This building is a remnant of another time.,SAY.Dialog:EnterTheTheatre.7.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,"Before the Humans betrayed us, I used to perform with them here.",SAY.Dialog:EnterTheTheatre.109.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,"Well, you never asked...",SAY.Dialog:EnterTheTheatre.43.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,"Once a year, I used to carry a Human child on my back and stand very still under bright lights.",SAY.Dialog:EnterTheTheatre.111.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,It was an elaborate spectacle.,SAY.Dialog:EnterTheTheatre.110.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,I was the star.,SAY.Dialog:EnterTheTheatre.112.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,It's not safe. The Theatre might collapse at any moment.,SAY.Dialog:EnterTheTheatre.115.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,The structure lacks integrity and we can't fit through the door.,SAY.Dialog:EnterTheTheatre.116.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,Fine... I suppose you're getting old enough to make your own decisions—,SAY.Dialog:EnterTheTheatre.80.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,No. It's not safe.,SAY.Dialog:EnterTheTheatre.55.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,Is everything all right in there? Do you need any help?,SAY.Dialog:EnterTheTheatre.102.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,Would you like me to show you the Old Church next?,SAY.Dialog:EnterTheTheatre.89.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,"But, what about our quality time?!",SAY.Dialog:EnterTheTheatre.118.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Sturdy turns to go explore the area.,...I love you too.,SAY.Dialog:EnterTheTheatre.389.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,You can make your own decisions when you're older!,SAY.Dialog:EnterTheTheatre.58.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,No means NO!,SAY.Dialog:EnterTheTheatre.61.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture0_VillageFarWestExit.334.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture0_VillageFarWestExit.336.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Art making mini game.,Maybe I could make something special here?,SAY.Dialog_Sculpture0_VillageFarWestExit.337.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture1_VillageWest.340.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture1_VillageWest.341.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Art making mini game.,Maybe I could make something special here?,SAY.Dialog_Sculpture1_VillageWest.343.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture2_VillageNorth.341.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture2_VillageNorth.342.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Art making mini game.,Maybe I could make something special here?,SAY.Dialog_Sculpture2_VillageNorth.344.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture3_VillageSouth.347.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture3_VillageSouth.348.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Art making mini game.,Maybe I could make something special here?,SAY.Dialog_Sculpture3_VillageSouth.350.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture4_VillageEast.348.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture4_VillageEast.349.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Art making mini game.,Maybe I could make something special here?,SAY.Dialog_Sculpture4_VillageEast.351.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture5_FannysideEast.348.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture5_FannysideEast.349.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,Art making mini game.,Maybe I could make something special here?,SAY.Dialog_Sculpture5_FannysideEast.351.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,"Dialogue for when Sturdy first approaches detritus and wants to make art. 

Note for translators: There are multiples of these dialogues (exact copies) because Sturdy could approach any of the pieces first.",This place was so beautiful...,SAY.Dialog_Sculpture6_Mine.349.Sturdy Ass
Sturdy Ass,E6,E6_World_localization,,And now it's just a pile of junk left behind and forgotten.,SAY.Dialog_Sculpture6_Mine.350.Sturdy Ass
